Batch,Cmp,Sample.Name,Sample.Desc,Sample.Type,Run Order,Raw.Response,ISTD.Response,Estimated.Conc,lower_est,upper_est
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 43,3.0 2 R,Sample,43,22407.008,3286.424,3644.0470417136107,3506.9482822283317,3781.14580119889
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 44,3.0 3 R,Sample,44,21544.701,3147.211,3658.3628029848737,3521.024345478399,3795.7012604913484
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 45,3.0 4 R,Sample,45,22565.098,3370.517,3580.094477326587,3444.090314782974,3716.0986398702
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 46,3.0 5 R,Sample,46,19251.197,3046.37,3384.776061755,3252.3603148359402,3517.1918086740593
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 48,G2 Cal Curve 78.125 uM,Standard,48,703.402,4402.484,83.26165094457625,55.9172937636681,110.6060081254844
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 49,G2 Cal Curve 156.25 nM,Standard,49,1223.393,4201.69,155.71711419717815,129.84398079960602,181.59024759475028
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 50,G2 Cal Curve 312.5 nM,Standard,50,2612.927,4394.097,322.7103518967377,296.7526411231431,348.66806267033223
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 51,G2 Cal Curve 625 nM,Standard,51,4421.572,3838.492,628.065603281058,592.6278242186049,663.503382343511
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 52,G2 Cal Curve 1.25 uM,Standard,52,9304.968,3815.464,1326.981424856528,1259.6929331537892,1394.269916559267
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 53,G2 Cal Curve 2.5 uM,Standard,53,14415.912,3054.876,2544.904860225656,2432.6811871649893,2657.128533286323
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 54,G2 Cal Curve 5 uM,Standard,54,30102.314,3274.885,4863.107004951079,4710.9768831936835,5015.2371267084745
A&P - Recovery Assessment G2.SPL,Carbofuran,G2 APR Assessment 55,G2 Cal Curve 10 uM,Standard,55,50139.824,2404.7,10526.486738614865,10158.548111957021,10894.42536527271
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 2,G7 Cal Curve 78.125 uM,Standard,2,182.966,2991.31,66.82946351466536,50.785752922457995,82.87317410687274
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 3,G7 Cal Curve 156.25 nM,Standard,3,428.111,3105.85,153.13959910761184,138.14766636046082,168.13153185476287
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 4,G7 Cal Curve 312.5 nM,Standard,4,596.497,1990.629,335.5585795024805,320.34455613084765,350.7726028741133
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 5,G7 Cal Curve 625 nM,Standard,5,1213.394,2104.578,648.5786147721121,627.2707335861253,669.886495958099
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 6,G7 Cal Curve 1.25 uM,Standard,6,2081.601,1781.345,1321.504983862171,1281.383688919197,1361.626278805145
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 7,G7 Cal Curve 2.5 uM,Standard,7,3917.375,1747.419,2554.5999875487455,2484.858699895626,2624.341275201865
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 8,G7 Cal Curve 5 uM,Standard,8,10469.546,2494.562,4846.599380464639,4746.072022324659,4947.126738604618
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 9,G7 Cal Curve 10 uM,Standard,9,21016.355,2509.087,9964.5077945515,9718.253951253713,10210.761637849288
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 12,250 1 AP,Sample,12,524.353,2230.11,262.76845694862345,248.03854480429925,277.49836909294766
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 13,250 2 AP,Sample,13,536.83,2558.33,234.2585399929127,219.57876055500762,248.93831943081776
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 14,250 3 AP,Sample,14,556.271,2691.099,230.73224827731983,216.052963761842,245.41153279279766
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 15,250 4 AP,Sample,15,551.16,2420.689,254.38299814336807,239.6763000964708,269.08969619026533
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 16,250 5 AP,Sample,16,593.552,2774.958,238.83489509979904,224.15260061819203,253.51718958140606
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 18,750 1 AP,Sample,18,1565.368,2539.131,693.8279247962565,671.3423480346403,716.3135015578728
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 19,750 2 AP,Sample,19,1194.972,1958.496,686.6339613968034,664.3381642412639,708.929758552343
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 20,750 3 AP,Sample,20,1891.536,2886.346,737.8463879963784,714.1817587543607,761.5110172383962
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 21,750 4 AP,Sample,21,1208.981,1761.536,772.9738911372914,748.3498998302293,797.5978824443534
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 22,750 5 AP,Sample,22,1759.989,2598.329,762.8049099473376,738.460097260187,787.1497226344882
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 24,3.0 1 AP,Sample,24,6291.283,2387.352,3011.006330820772,2932.8610383571736,3089.15162328437
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 25,3.0 2 AP,Sample,25,5345.573,1867.021,3276.4676085890624,3194.0460858449837,3358.889131333141
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 26,3.0 3 AP,Sample,26,6090.559,2314.644,3006.4239989539715,2928.3566769265153,3084.4913209814276
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 27,3.0 4 AP,Sample,27,5830.824,2203.206,3024.105649447082,2945.7391949275525,3102.472103966612
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 28,3.0 5 AP,Sample,28,6017.59,2415.585,2843.568320906757,2768.348005843218,2918.788635970296
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 30,250 1 R,Sample,30,843.259,3108.076,303.58248313351066,288.64167374581507,318.52329252120626
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 31,250 2 R,Sample,31,672.856,2381.762,316.20809502058154,301.1703521002269,331.24583794093616
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 32,250 3 R,Sample,32,721.92,2533.658,318.9480286518154,303.88728893970836,334.0087683639224
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 33,250 4 R,Sample,33,608.542,1810.039,376.81582132757285,361.12128866158787,392.51035399355783
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 34,250 5 R,Sample,34,848.261,2874.843,330.3799656378366,315.2163616248916,345.54356965078165
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 36,750 1 R,Sample,36,1825.669,2000.09,1030.1611683878796,998.270259824214,1062.0520769515451
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 37,750 2 R,Sample,37,2318.085,2393.424,1093.5622400261,1059.8625391195876,1127.2619409326123
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 38,750 3 R,Sample,38,1950.761,2206.85,997.372858875954,966.418217073466,1028.327500678442
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 39,750 4 R,Sample,39,2464.923,2666.04,1043.5477182218535,1011.2745873701704,1075.8208490735367
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 40,750 5 R,Sample,40,1864.398,2032.012,1035.529046497491,1003.4848632101165,1067.5732297848654
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 42,3.0 1 R,Sample,42,9135.671,2347.816,4484.063932541949,4386.904147982723,4581.223717101175
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 43,3.0 2 R,Sample,43,9589.402,2434.503,4540.653937383395,4442.948221938741,4638.359652828049
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 44,3.0 3 R,Sample,44,8443.477,2285.503,4251.598940691557,4156.784586537122,4346.413294845992
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 45,3.0 4 R,Sample,45,8376.005,2267.444,4251.20583911859,4156.3956290169535,4346.016049220227
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 46,3.0 5 R,Sample,46,11854.862,3262.107,4180.544902731273,4086.4850262541813,4274.6047792083655
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 48,G7 Cal Curve 78.125 uM,Standard,48,233.542,3185.442,80.50038815154018,64.66959857335772,96.33117772972264
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 49,G7 Cal Curve 156.25 nM,Standard,49,479.645,3481.578,153.0566517813785,138.06407116805113,168.04923239470585
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 50,G7 Cal Curve 312.5 nM,Standard,50,655.918,2382.429,308.0978853053017,293.1240879762206,323.0716826343828
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 51,G7 Cal Curve 625 nM,Standard,51,1520.872,2769.644,617.5238370397575,596.9989963212735,638.0486777582415
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 52,G7 Cal Curve 1.25 uM,Standard,52,2706.446,2352.035,1301.1144574836849,1261.559856662455,1340.6690583049146
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 53,G7 Cal Curve 2.5 uM,Standard,53,6202.488,2800.493,2523.3410943177346,2454.225836888188,2592.456351747281
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 54,G7 Cal Curve 5 uM,Standard,54,9534.219,2306.415,4771.5928087170305,4671.739949250211,4871.44566818385
A&P - Recovery Assessment G7.SPL,Chlorzoxazone,G7 APR Assessment 55,G7 Cal Curve 10 uM,Standard,55,22618.424,2641.935,10198.88325091543,9937.066629886001,10460.69987194486
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 2,G5 Cal Curve 78.125 uM,Standard,2,3341.474,4727.687,83.2735703408548,69.47661506421595,97.07052561749366
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 3,G5 Cal Curve 156.25 nM,Standard,3,6777.243,4821.342,156.84782264378075,143.77901500050757,169.91663028705392
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 4,G5 Cal Curve 312.5 nM,Standard,4,10743.164,3900.025,298.9354796609237,285.92509620295147,311.94586311889594
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 5,G5 Cal Curve 625 nM,Standard,5,19081.428,3294.152,619.2931904837627,601.3782374589011,637.2081435086243
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 6,G5 Cal Curve 1.25 uM,Standard,6,27187.775,2481.304,1165.1159742560383,1134.0966300566083,1196.1353184554682
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 7,G5 Cal Curve 2.5 uM,Standard,7,43911.199,1966.029,2372.9961151670777,2316.118011008551,2429.8742193256044
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 8,G5 Cal Curve 5 uM,Standard,8,72014.5,1504.339,5111.520293332645,5024.426842447367,5198.613744217924
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 9,G5 Cal Curve 10 uM,Standard,9,103593.797,1125.001,9947.349213247964,9746.502966786162,10148.195459709767
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 12,250 1 AP,Sample,12,8740.529,3825.319,249.44732407136473,236.61855834633636,262.2760897963931
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 13,250 2 AP,Sample,13,8683.5,3701.834,255.85373494954732,243.0132879966532,268.69418190244147
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 14,250 3 AP,Sample,14,8881.223,4066.413,238.82155638512637,226.0042203961051,251.63889237414764
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 15,250 4 AP,Sample,15,7919.684,3731.01,232.35623654124583,219.54095751728565,245.17151556520602
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 16,250 5 AP,Sample,16,9304.177,4072.36,249.42612030025188,236.59739391555541,262.25484668494835
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 18,750 1 AP,Sample,18,20800.047,2934.496,756.0786286021471,735.0526336548301,777.1046235494641
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 19,750 2 AP,Sample,19,19204.74,2604.656,786.1933880262866,764.4510307231882,807.935745329385
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 20,750 3 AP,Sample,20,19771.244,2928.999,720.3903038194692,700.2015737694301,740.5790338695083
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 21,750 4 AP,Sample,21,21077.193,3193.79,704.4735172782625,684.6533642538805,724.2936703026446
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 22,750 5 AP,Sample,22,22031.678,3147.899,746.6513574347136,725.8478622760405,767.4548525933868
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 24,3.0 1 AP,Sample,24,52611.977,1942.253,2879.8095405758368,2814.645654773607,2944.9734263780665
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 25,3.0 2 AP,Sample,25,53396.371,1745.121,3254.8544178068455,3184.5141926711876,3325.1946429425034
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 26,3.0 3 AP,Sample,26,53245.082,1864.172,3037.2677857267054,2969.835484685931,3104.7000867674797
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 27,3.0 4 AP,Sample,27,56326.082,1680.275,3567.937546488125,3493.849026287595,3642.026066688655
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 28,3.0 5 AP,Sample,28,54467.789,1862.689,3109.8510772215304,3041.4200365493334,3178.2821178937274
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 30,250 1 R,Sample,30,22420.535,2429.451,982.2774152420828,955.7506092872917,1008.804221196874
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 31,250 2 R,Sample,31,22346.088,2217.007,1072.252371594307,1043.5091298881177,1100.9956133004964
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 32,250 3 R,Sample,32,23638.291,2105.987,1193.404978085985,1161.6964510931293,1225.1135050788407
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 33,250 4 R,Sample,33,24276.33,2327.972,1109.1433871451482,1079.4938402512503,1138.792934039046
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 34,250 5 R,Sample,34,23822.352,2879.798,881.1770108254872,857.1344245683661,905.2195970826083
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 36,750 1 R,Sample,36,53891.066,2223.75,2575.359765298222,2514.989381306512,2635.7301492899323
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 37,750 2 R,Sample,37,53277.535,2299.713,2461.6217255074366,2403.1836333799215,2520.0598176349517
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 38,750 3 R,Sample,38,54135.711,2275.072,2528.5519227301406,2468.967308975161,2588.1365364851204
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 39,750 4 R,Sample,39,59517.719,2535.375,2494.4251612296357,2435.4217507587246,2553.428571700547
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 40,750 5 R,Sample,40,59650.922,2395.024,2646.9937103145853,2585.446208617149,2708.541212012022
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 42,3.0 1 R,Sample,42,134393.703,1277.298,11408.107683242528,11119.3758481983,11696.839518286755
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 43,3.0 2 R,Sample,43,144955.641,1299.702,12114.305589099613,11773.96273037392,12454.648447825306
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 44,3.0 3 R,Sample,44,140430.75,1364.86,11148.46717862743,10877.238524019154,11419.695833235706
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 45,3.0 4 R,Sample,45,132442.391,1307.573,10969.982447074195,10710.32089715033,11229.64399699806
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 46,3.0 5 R,Sample,46,129590.617,1408.884,9936.021280951394,9735.754182220626,10136.288379682162
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 48,G5 Cal Curve 78.125 uM,Standard,48,4372.535,6449.434,80.24055441494647,66.4039849276392,94.07712390225375
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 49,G5 Cal Curve 156.25 nM,Standard,49,7677.222,5513.283,155.4600551065414,142.38181237396353,168.53829783911928
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 50,G5 Cal Curve 312.5 nM,Standard,50,12557.646,4426.193,307.62664556344805,294.56329096637745,320.69000016051865
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 51,G5 Cal Curve 625 nM,Standard,51,24422.705,4059.64,642.8788490567439,624.4494688709855,661.3082292425023
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 52,G5 Cal Curve 1.25 uM,Standard,52,37345.668,3194.271,1242.855686047132,1209.948443365198,1275.7629287290658
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 53,G5 Cal Curve 2.5 uM,Standard,53,59790.047,2443.847,2600.0097506206102,2539.230891273556,2660.7886099676643
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 54,G5 Cal Curve 5 uM,Standard,54,86283.977,1808.994,5092.731192790528,5005.765951348758,5179.696434232299
A&P - Recovery Assessment G5.SPL,Dextromethorphan,G5 APR Assessment 55,G5 Cal Curve 10 uM,Standard,55,123692.547,1340.729,9966.670082920049,9764.832496826615,10168.507669013483
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 2,G5 Cal Curve 78.125 uM,Standard,2,6361.099,5483.026,85.9305374234973,59.777830356991025,112.08324449000358
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 3,G5 Cal Curve 156.25 nM,Standard,3,10554.945,4444.704,152.08103510311503,126.36974029198507,177.792329914245
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 4,G5 Cal Curve 312.5 nM,Standard,4,14431.805,2881.056,295.5646548947443,270.3032777286309,320.8260320608577
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 5,G5 Cal Curve 625 nM,Standard,5,20314.441,1963.503,586.2271267207116,559.6970204139299,612.7572330274933
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 6,G5 Cal Curve 1.25 uM,Standard,6,20688.543,937.938,1224.0759896146901,1187.0027404950936,1261.1492387342867
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 7,G5 Cal Curve 2.5 uM,Standard,7,34101.348,712.951,2627.8114247551166,2554.3447965014298,2701.2780530088035
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 8,G5 Cal Curve 5 uM,Standard,8,52923.551,536.502,5395.345924525163,5241.758437142829,5548.933411907497
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 9,G5 Cal Curve 10 uM,Standard,9,70919.68,385.831,10033.725292958576,9742.847455552755,10324.603130364396
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 12,250 1 AP,Sample,12,4377.316,1010.979,258.56054309999126,233.25147805763848,283.8696081423441
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 13,250 2 AP,Sample,13,4888.104,1080.512,269.13184583301063,243.84123970163566,294.42245196438563
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 14,250 3 AP,Sample,14,4275.995,888.853,284.75262976213617,259.48222443309857,310.02303509117377
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 15,250 4 AP,Sample,15,3667.517,683.111,315.1518736115304,289.8961990535289,340.4075481695319
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 16,250 5 AP,Sample,16,3960.72,786.259,297.1014761670058,271.84097508606374,322.36197724794783
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 18,750 1 AP,Sample,18,8658.497,656.946,740.5718575295168,712.291455849625,768.8522592094087
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 19,750 2 AP,Sample,19,8831.722,566.703,871.5281689188032,841.2892805189477,901.7670573186587
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 20,750 3 AP,Sample,20,9270.661,577.591,896.9175522952801,866.2558425196489,927.5792620709112
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 21,750 4 AP,Sample,21,9467.001,594.962,889.3677327021996,858.8331291841221,919.9023362202772
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 22,750 5 AP,Sample,22,9775.725,640.69,853.7581752272881,823.8073621776701,883.7089882769061
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 24,3.0 1 AP,Sample,24,27266.779,357.418,4177.681257230643,4059.7503069501704,4295.612207511115
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 25,3.0 2 AP,Sample,25,28714.576,521.956,3018.9771142873115,2934.4643863666674,3103.4898422079555
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 26,3.0 3 AP,Sample,26,29316.193,464.93,3456.955769941238,3359.9039121449478,3554.0076277375283
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 27,3.0 4 AP,Sample,27,26818.992,470.249,3128.8884723721594,3041.2432541813882,3216.5336905629306
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 28,3.0 5 AP,Sample,28,26109.92,357.299,4002.723145406824,3889.881607651621,4115.564683162027
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 30,250 1 R,Sample,30,6693.63,629.636,601.7455718219371,575.070105815208,628.4210378286663
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 31,250 2 R,Sample,31,7365.833,741.113,564.0527807421249,537.7175876981015,590.3879737861483
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 32,250 3 R,Sample,32,7939.514,677.705,660.8028878417363,633.5098288783416,688.0959468051309
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 33,250 4 R,Sample,33,8450.4,753.083,633.8857892302149,606.8866970698579,660.8848813905719
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 34,250 5 R,Sample,34,10003.063,1172.729,487.3053607565589,461.52506728214917,513.0856542309687
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 36,750 1 R,Sample,36,34227.414,1332.813,1421.403798080556,1379.8302938433326,1462.9773023177795
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 37,750 2 R,Sample,37,36603.59,1360.986,1487.5403087404702,1444.3840012125959,1530.6966162683445
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 38,750 3 R,Sample,38,34087.641,1607.102,1177.953587815091,1141.8747864424415,1214.0323891877404
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 39,750 4 R,Sample,39,46451.176,1948.591,1321.0685385872475,1281.8289686899154,1360.3081084845796
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 40,750 5 R,Sample,40,48241.363,2049.177,1304.9191185834552,1266.0468161737545,1343.791420993156
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 42,3.0 1 R,Sample,42,130635.625,1269.336,5627.956212651978,5467.524331627968,5788.388093675987
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 43,3.0 2 R,Sample,43,131666.891,1143.151,6295.8121098769825,6115.690658718839,6475.933561035126
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 44,3.0 3 R,Sample,44,119237.094,1026.827,6347.170146578237,6165.532573227478,6528.807719928996
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 45,3.0 4 R,Sample,45,119543.781,1108.741,5894.985485798201,5726.687334593984,6063.283637002418
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 46,3.0 5 R,Sample,46,118764.906,1205.218,5389.718755414391,5236.296736596442,5543.14077423234
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 48,G5 Cal Curve 78.125 uM,Standard,48,4970.133,4312.947,85.50742507090672,59.3513041392102,111.66354600260324
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 49,G5 Cal Curve 156.25 nM,Standard,49,7916.969,3022.881,165.38599431344664,139.7460148144307,191.02597381246258
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 50,G5 Cal Curve 312.5 nM,Standard,50,13433.602,2755.945,288.2230547740164,262.9559739402938,313.49013560773903
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 51,G5 Cal Curve 625 nM,Standard,51,25622.836,2388.598,606.9845795500078,580.258481037049,633.7106780629665
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 52,G5 Cal Curve 1.25 uM,Standard,52,41322.473,2040.361,1125.772120977439,1090.7873169862287,1160.7569249686494
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 53,G5 Cal Curve 2.5 uM,Standard,53,70457.625,1452.682,2664.3287377305905,2589.8388416549005,2738.8186338062806
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 54,G5 Cal Curve 5 uM,Standard,54,94380.148,1106.828,4666.908130048258,4534.693473550176,4799.122786546339
A&P - Recovery Assessment G5.SPL,Dextrophan,G5 APR Assessment 55,G5 Cal Curve 10 uM,Standard,55,155889.188,864.845,9839.877971539736,9554.756981117274,10124.998961962197
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 2,G1 Cal Curve 78.125 uM,Standard,2,3.894,1043.008,40.19904278841932,3.4113736022131746,76.98671197462546
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 3,G1 Cal Curve 156.25 nM,Standard,3,30.275,762.56,179.43855006984631,143.9933783674693,214.88372177222334
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 4,G1 Cal Curve 312.5 nM,Standard,4,72.524,862.327,351.3217094827687,316.2791869632197,386.36423200231775
A&P - Recovery Assessment G1.SPL,DIA,G1 APR Assessment 5,G1 Cal Curve 625 nM,Standard,5,106.444,693.301,620.09482247323194,582.8677744148276,657.3218705316363
